,id,cntrid,uid,x,y,iw,ih,size,imgpath
0,c12_152_900_16,152,4,740,900,25,17,425,./img/img_c12_152_900_16.jpg
0,c12_152_900_20,152,5,744,900,25,17,425,./img/img_c12_152_900_20.jpg
0,c12_152_900_24,152,6,748,900,25,17,425,./img/img_c12_152_900_24.jpg
0,c12_152_900_28,152,7,752,900,25,17,425,./img/img_c12_152_900_28.jpg
0,c12_152_900_32,152,8,756,900,25,17,425,./img/img_c12_152_900_32.jpg
0,c12_152_900_36,152,9,760,900,25,15,375,./img/img_c12_152_900_36.jpg
0,c12_152_900_36,152,10,760,900,24,16,384,./img/img_c12_152_900_36.jpg
0,c12_151_902_0,151,0,536,902,25,17,425,./img/img_c12_151_902_0.jpg
0,c12_151_902_4,151,1,540,902,25,17,425,./img/img_c12_151_902_4.jpg
0,c12_151_902_8,151,2,544,902,25,17,425,./img/img_c12_151_902_8.jpg
0,c12_151_902_12,151,3,548,902,25,17,425,./img/img_c12_151_902_12.jpg
0,c12_151_902_16,151,4,552,902,25,17,425,./img/img_c12_151_902_16.jpg
0,c12_151_902_20,151,5,556,902,25,17,425,./img/img_c12_151_902_20.jpg
0,c12_151_902_24,151,6,560,902,25,17,425,./img/img_c12_151_902_24.jpg
0,c12_151_902_28,151,7,564,902,25,17,425,./img/img_c12_151_902_28.jpg
0,c12_151_902_32,151,8,568,902,25,17,425,./img/img_c12_151_902_32.jpg
0,c12_151_902_36,151,9,572,902,25,17,425,./img/img_c12_151_902_36.jpg
0,c12_151_902_40,151,10,576,902,25,13,325,./img/img_c12_151_902_40.jpg
0,c12_151_902_40,151,11,576,902,24,16,384,./img/img_c12_151_902_40.jpg
0,c12_149_902_0,149,0,600,902,24,16,384,./img/img_c12_149_902_0.jpg
0,c12_149_902_4,149,1,604,902,24,16,384,./img/img_c12_149_902_4.jpg
0,c12_149_902_8,149,2,608,902,24,16,384,./img/img_c12_149_902_8.jpg
0,c12_149_902_12,149,3,612,902,24,16,384,./img/img_c12_149_902_12.jpg
0,c12_149_902_16,149,4,616,902,24,16,384,./img/img_c12_149_902_16.jpg
0,c12_149_902_20,149,5,620,902,24,16,384,./img/img_c12_149_902_20.jpg
0,c12_149_902_24,149,6,624,902,24,16,384,./img/img_c12_149_902_24.jpg
0,c12_149_902_28,149,7,628,902,24,13,312,./img/img_c12_149_902_28.jpg
0,c12_149_902_28,149,8,628,902,23,15,345,./img/img_c12_149_902_28.jpg
0,c12_148_903_0,148,0,473,903,26,17,442,./img/img_c12_148_903_0.jpg
0,c12_148_903_4,148,1,477,903,26,17,442,./img/img_c12_148_903_4.jpg
0,c12_148_903_8,148,2,481,903,26,17,442,./img/img_c12_148_903_8.jpg
0,c12_148_903_12,148,3,485,903,26,17,442,./img/img_c12_148_903_12.jpg
0,c12_148_903_16,148,4,489,903,26,17,442,./img/img_c12_148_903_16.jpg
0,c12_148_903_20,148,5,493,903,26,17,442,./img/img_c12_148_903_20.jpg
0,c12_148_903_24,148,6,497,903,26,17,442,./img/img_c12_148_903_24.jpg
0,c12_148_903_28,148,7,501,903,26,17,442,./img/img_c12_148_903_28.jpg
0,c12_148_903_32,148,8,505,903,26,17,442,./img/img_c12_148_903_32.jpg
0,c12_148_903_36,148,9,509,903,26,16,416,./img/img_c12_148_903_36.jpg
0,c12_148_903_36,148,10,509,903,25,16,400,./img/img_c12_148_903_36.jpg
0,c12_147_921_0,147,0,826,921,25,17,425,./img/img_c12_147_921_0.jpg
0,c12_147_921_4,147,1,830,921,25,17,425,./img/img_c12_147_921_4.jpg
0,c12_147_921_8,147,2,834,921,25,17,425,./img/img_c12_147_921_8.jpg
0,c12_147_921_12,147,3,838,921,25,17,425,./img/img_c12_147_921_12.jpg
0,c12_147_921_16,147,4,842,921,25,17,425,./img/img_c12_147_921_16.jpg
0,c12_147_921_20,147,5,846,921,25,17,425,./img/img_c12_147_921_20.jpg
0,c12_147_921_24,147,6,850,921,25,17,425,./img/img_c12_147_921_24.jpg
0,c12_147_921_28,147,7,854,921,25,15,375,./img/img_c12_147_921_28.jpg
0,c12_147_921_28,147,8,854,921,24,16,384,./img/img_c12_147_921_28.jpg
0,c12_145_922_0,145,0,724,922,26,17,442,./img/img_c12_145_922_0.jpg
0,c12_145_922_4,145,1,728,922,26,17,442,./img/img_c12_145_922_4.jpg
0,c12_145_922_8,145,2,732,922,26,17,442,./img/img_c12_145_922_8.jpg
0,c12_145_922_12,145,3,736,922,26,17,442,./img/img_c12_145_922_12.jpg
0,c12_145_922_16,145,4,740,922,26,17,442,./img/img_c12_145_922_16.jpg
0,c12_145_922_20,145,5,744,922,26,17,442,./img/img_c12_145_922_20.jpg
0,c12_145_922_24,145,6,748,922,26,17,442,./img/img_c12_145_922_24.jpg
0,c12_145_922_28,145,7,752,922,26,17,442,./img/img_c12_145_922_28.jpg
0,c12_145_922_32,145,8,756,922,26,17,442,./img/img_c12_145_922_32.jpg
0,c12_145_922_36,145,9,760,922,26,15,390,./img/img_c12_145_922_36.jpg
0,c12_145_922_36,145,10,760,922,25,16,400,./img/img_c12_145_922_36.jpg
0,c12_144_924_0,144,0,601,924,25,17,425,./img/img_c12_144_924_0.jpg
0,c12_144_924_4,144,1,605,924,25,17,425,./img/img_c12_144_924_4.jpg
0,c12_144_924_8,144,2,609,924,25,17,425,./img/img_c12_144_924_8.jpg
0,c12_144_924_12,144,3,613,924,25,17,425,./img/img_c12_144_924_12.jpg
0,c12_144_924_16,144,4,617,924,25,17,425,./img/img_c12_144_924_16.jpg
0,c12_144_924_20,144,5,621,924,25,17,425,./img/img_c12_144_924_20.jpg
0,c12_144_924_24,144,6,625,924,25,17,425,./img/img_c12_144_924_24.jpg
0,c12_144_924_28,144,7,629,924,25,13,325,./img/img_c12_144_924_28.jpg
0,c12_144_924_28,144,8,629,924,24,16,384,./img/img_c12_144_924_28.jpg
0,c12_143_925_0,143,0,474,925,27,18,486,./img/img_c12_143_925_0.jpg
0,c12_143_925_4,143,1,478,925,27,18,486,./img/img_c12_143_925_4.jpg
0,c12_143_925_8,143,2,482,925,27,18,486,./img/img_c12_143_925_8.jpg
0,c12_143_925_12,143,3,486,925,27,18,486,./img/img_c12_143_925_12.jpg
0,c12_143_925_16,143,4,490,925,27,18,486,./img/img_c12_143_925_16.jpg
0,c12_143_925_20,143,5,494,925,27,18,486,./img/img_c12_143_925_20.jpg
0,c12_143_925_24,143,6,498,925,27,18,486,./img/img_c12_143_925_24.jpg
0,c12_143_925_28,143,7,502,925,27,18,486,./img/img_c12_143_925_28.jpg
0,c12_143_925_32,143,8,506,925,27,18,486,./img/img_c12_143_925_32.jpg
0,c12_143_925_36,143,9,510,925,27,18,486,./img/img_c12_143_925_36.jpg
0,c12_143_925_40,143,10,514,925,27,18,486,./img/img_c12_143_925_40.jpg
0,c12_143_925_44,143,11,518,925,27,18,486,./img/img_c12_143_925_44.jpg
0,c12_143_925_48,143,12,522,925,27,18,486,./img/img_c12_143_925_48.jpg
0,c12_143_925_52,143,13,526,925,27,18,486,./img/img_c12_143_925_52.jpg
0,c12_143_925_56,143,14,530,925,27,18,486,./img/img_c12_143_925_56.jpg
0,c12_143_925_60,143,15,534,925,27,18,486,./img/img_c12_143_925_60.jpg
0,c12_143_925_64,143,16,538,925,27,18,486,./img/img_c12_143_925_64.jpg
0,c12_143_925_68,143,17,542,925,27,18,486,./img/img_c12_143_925_68.jpg
0,c12_143_925_72,143,18,546,925,27,18,486,./img/img_c12_143_925_72.jpg
0,c12_143_925_76,143,19,550,925,27,17,459,./img/img_c12_143_925_76.jpg
0,c12_143_925_76,143,20,550,925,26,17,442,./img/img_c12_143_925_76.jpg
0,c12_142_925_0,142,0,578,925,24,12,288,./img/img_c12_142_925_0.jpg
0,c12_142_925_0,142,1,578,925,23,15,345,./img/img_c12_142_925_0.jpg
0,c12_139_944_0,139,0,826,944,25,17,425,./img/img_c12_139_944_0.jpg
0,c12_139_944_4,139,1,830,944,25,17,425,./img/img_c12_139_944_4.jpg
0,c12_139_944_8,139,2,834,944,25,17,425,./img/img_c12_139_944_8.jpg
0,c12_139_944_12,139,3,838,944,25,17,425,./img/img_c12_139_944_12.jpg
0,c12_139_944_16,139,4,842,944,25,17,425,./img/img_c12_139_944_16.jpg
0,c12_139_944_20,139,5,846,944,25,17,425,./img/img_c12_139_944_20.jpg
0,c12_139_944_24,139,6,850,944,25,17,425,./img/img_c12_139_944_24.jpg
0,c12_139_944_28,139,7,854,944,25,15,375,./img/img_c12_139_944_28.jpg
0,c12_139_944_28,139,8,854,944,24,16,384,./img/img_c12_139_944_28.jpg
0,c12_137_945_0,137,0,725,945,25,17,425,./img/img_c12_137_945_0.jpg
0,c12_137_945_4,137,1,729,945,25,17,425,./img/img_c12_137_945_4.jpg
0,c12_137_945_8,137,2,733,945,25,17,425,./img/img_c12_137_945_8.jpg
0,c12_137_945_12,137,3,737,945,25,17,425,./img/img_c12_137_945_12.jpg
0,c12_137_945_16,137,4,741,945,25,17,425,./img/img_c12_137_945_16.jpg
0,c12_137_945_20,137,5,745,945,25,17,425,./img/img_c12_137_945_20.jpg
0,c12_137_945_24,137,6,749,945,25,17,425,./img/img_c12_137_945_24.jpg
0,c12_137_945_28,137,7,753,945,25,17,425,./img/img_c12_137_945_28.jpg
0,c12_137_945_32,137,8,757,945,25,17,425,./img/img_c12_137_945_32.jpg
0,c12_137_945_36,137,9,761,945,25,15,375,./img/img_c12_137_945_36.jpg
0,c12_137_945_36,137,10,761,945,24,16,384,./img/img_c12_137_945_36.jpg
0,c12_136_947_0,136,0,601,947,24,16,384,./img/img_c12_136_947_0.jpg
0,c12_136_947_4,136,1,605,947,24,16,384,./img/img_c12_136_947_4.jpg
0,c12_136_947_8,136,2,609,947,24,16,384,./img/img_c12_136_947_8.jpg
0,c12_136_947_12,136,3,613,947,24,16,384,./img/img_c12_136_947_12.jpg
0,c12_136_947_16,136,4,617,947,24,16,384,./img/img_c12_136_947_16.jpg
0,c12_136_947_20,136,5,621,947,24,16,384,./img/img_c12_136_947_20.jpg
0,c12_136_947_24,136,6,625,947,24,16,384,./img/img_c12_136_947_24.jpg
0,c12_136_947_28,136,7,629,947,24,13,312,./img/img_c12_136_947_28.jpg
0,c12_136_947_28,136,8,629,947,23,15,345,./img/img_c12_136_947_28.jpg
0,c12_135_948_0,135,0,474,948,26,17,442,./img/img_c12_135_948_0.jpg
0,c12_135_948_4,135,1,478,948,26,17,442,./img/img_c12_135_948_4.jpg
0,c12_135_948_8,135,2,482,948,26,17,442,./img/img_c12_135_948_8.jpg
0,c12_135_948_12,135,3,486,948,26,17,442,./img/img_c12_135_948_12.jpg
0,c12_135_948_16,135,4,490,948,26,17,442,./img/img_c12_135_948_16.jpg
0,c12_135_948_20,135,5,494,948,26,17,442,./img/img_c12_135_948_20.jpg
0,c12_135_948_24,135,6,498,948,26,17,442,./img/img_c12_135_948_24.jpg
0,c12_135_948_28,135,7,502,948,26,17,442,./img/img_c12_135_948_28.jpg
0,c12_135_948_32,135,8,506,948,26,17,442,./img/img_c12_135_948_32.jpg
0,c12_135_948_36,135,9,510,948,26,17,442,./img/img_c12_135_948_36.jpg
0,c12_135_948_40,135,10,514,948,26,17,442,./img/img_c12_135_948_40.jpg
0,c12_135_948_44,135,11,518,948,26,17,442,./img/img_c12_135_948_44.jpg
0,c12_135_948_48,135,12,522,948,26,17,442,./img/img_c12_135_948_48.jpg
0,c12_135_948_52,135,13,526,948,26,17,442,./img/img_c12_135_948_52.jpg
0,c12_135_948_56,135,14,530,948,26,17,442,./img/img_c12_135_948_56.jpg
0,c12_135_948_60,135,15,534,948,26,17,442,./img/img_c12_135_948_60.jpg
0,c12_135_948_64,135,16,538,948,26,17,442,./img/img_c12_135_948_64.jpg
0,c12_135_948_68,135,17,542,948,26,17,442,./img/img_c12_135_948_68.jpg
0,c12_135_948_72,135,18,546,948,26,17,442,./img/img_c12_135_948_72.jpg
0,c12_135_948_76,135,19,550,948,26,17,442,./img/img_c12_135_948_76.jpg
0,c12_135_948_80,135,20,554,948,26,13,338,./img/img_c12_135_948_80.jpg
0,c12_135_948_80,135,21,554,948,25,16,400,./img/img_c12_135_948_80.jpg
0,c12_134_948_0,134,0,578,948,24,12,288,./img/img_c12_134_948_0.jpg
0,c12_134_948_0,134,1,578,948,23,15,345,./img/img_c12_134_948_0.jpg
0,c12_132_967_0,132,0,826,967,24,16,384,./img/img_c12_132_967_0.jpg
0,c12_132_967_4,132,1,830,967,24,16,384,./img/img_c12_132_967_4.jpg
0,c12_132_967_8,132,2,834,967,24,16,384,./img/img_c12_132_967_8.jpg
0,c12_132_967_12,132,3,838,967,24,16,384,./img/img_c12_132_967_12.jpg
0,c12_132_967_16,132,4,842,967,24,16,384,./img/img_c12_132_967_16.jpg
0,c12_132_967_20,132,5,846,967,24,16,384,./img/img_c12_132_967_20.jpg
0,c12_132_967_24,132,6,850,967,24,16,384,./img/img_c12_132_967_24.jpg
0,c12_132_967_28,132,7,854,967,24,16,384,./img/img_c12_132_967_28.jpg
0,c12_132_967_32,132,8,858,967,24,12,288,./img/img_c12_132_967_32.jpg
0,c12_132_967_32,132,9,858,967,23,15,345,./img/img_c12_132_967_32.jpg
0,c12_130_968_0,130,0,725,968,25,17,425,./img/img_c12_130_968_0.jpg
0,c12_130_968_4,130,1,729,968,25,17,425,./img/img_c12_130_968_4.jpg
0,c12_130_968_8,130,2,733,968,25,17,425,./img/img_c12_130_968_8.jpg
0,c12_130_968_12,130,3,737,968,25,17,425,./img/img_c12_130_968_12.jpg
0,c12_130_968_16,130,4,741,968,25,17,425,./img/img_c12_130_968_16.jpg
0,c12_130_968_20,130,5,745,968,25,17,425,./img/img_c12_130_968_20.jpg
0,c12_130_968_24,130,6,749,968,25,17,425,./img/img_c12_130_968_24.jpg
0,c12_130_968_28,130,7,753,968,25,17,425,./img/img_c12_130_968_28.jpg
0,c12_130_968_32,130,8,757,968,25,17,425,./img/img_c12_130_968_32.jpg
0,c12_130_968_36,130,9,761,968,25,15,375,./img/img_c12_130_968_36.jpg
0,c12_130_968_36,130,10,761,968,24,16,384,./img/img_c12_130_968_36.jpg
0,c12_128_969_0,128,0,599,969,25,17,425,./img/img_c12_128_969_0.jpg
0,c12_128_969_4,128,1,603,969,25,17,425,./img/img_c12_128_969_4.jpg
0,c12_128_969_8,128,2,607,969,25,17,425,./img/img_c12_128_969_8.jpg
0,c12_128_969_12,128,3,611,969,25,17,425,./img/img_c12_128_969_12.jpg
0,c12_128_969_16,128,4,615,969,25,17,425,./img/img_c12_128_969_16.jpg
0,c12_128_969_20,128,5,619,969,25,17,425,./img/img_c12_128_969_20.jpg
0,c12_128_969_24,128,6,623,969,25,17,425,./img/img_c12_128_969_24.jpg
0,c12_128_969_28,128,7,627,969,25,15,375,./img/img_c12_128_969_28.jpg
0,c12_128_969_28,128,8,627,969,24,16,384,./img/img_c12_128_969_28.jpg
0,c12_125_970_0,125,0,475,970,27,18,486,./img/img_c12_125_970_0.jpg
0,c12_125_970_4,125,1,479,970,27,18,486,./img/img_c12_125_970_4.jpg
0,c12_125_970_8,125,2,483,970,27,18,486,./img/img_c12_125_970_8.jpg
0,c12_125_970_12,125,3,487,970,27,18,486,./img/img_c12_125_970_12.jpg
0,c12_125_970_16,125,4,491,970,27,18,486,./img/img_c12_125_970_16.jpg
0,c12_125_970_20,125,5,495,970,27,18,486,./img/img_c12_125_970_20.jpg
0,c12_125_970_24,125,6,499,970,27,18,486,./img/img_c12_125_970_24.jpg
0,c12_125_970_28,125,7,503,970,27,18,486,./img/img_c12_125_970_28.jpg
0,c12_125_970_32,125,8,507,970,27,18,486,./img/img_c12_125_970_32.jpg
0,c12_125_970_36,125,9,511,970,27,18,486,./img/img_c12_125_970_36.jpg
0,c12_125_970_40,125,10,515,970,27,18,486,./img/img_c12_125_970_40.jpg
0,c12_125_970_44,125,11,519,970,27,18,486,./img/img_c12_125_970_44.jpg
0,c12_125_970_48,125,12,523,970,27,18,486,./img/img_c12_125_970_48.jpg
0,c12_125_970_52,125,13,527,970,27,18,486,./img/img_c12_125_970_52.jpg
0,c12_125_970_56,125,14,531,970,27,18,486,./img/img_c12_125_970_56.jpg
0,c12_125_970_60,125,15,535,970,27,18,486,./img/img_c12_125_970_60.jpg
0,c12_125_970_64,125,16,539,970,27,18,486,./img/img_c12_125_970_64.jpg
0,c12_125_970_68,125,17,543,970,27,18,486,./img/img_c12_125_970_68.jpg
0,c12_125_970_72,125,18,547,970,27,18,486,./img/img_c12_125_970_72.jpg
0,c12_125_970_76,125,19,551,970,27,16,432,./img/img_c12_125_970_76.jpg
0,c12_125_970_76,125,20,551,970,26,17,442,./img/img_c12_125_970_76.jpg
0,c12_124_970_0,124,0,578,970,24,12,288,./img/img_c12_124_970_0.jpg
0,c12_124_970_0,124,1,578,970,23,15,345,./img/img_c12_124_970_0.jpg
0,c12_127_974_0,127,0,499,974,17,11,187,./img/img_c12_127_974_0.jpg
0,c12_127_974_4,127,1,503,974,17,8,136,./img/img_c12_127_974_4.jpg
0,c12_127_974_4,127,2,503,974,16,10,160,./img/img_c12_127_974_4.jpg
0,c12_123_989_0,123,0,827,989,25,17,425,./img/img_c12_123_989_0.jpg
0,c12_123_989_4,123,1,831,989,25,17,425,./img/img_c12_123_989_4.jpg
0,c12_123_989_8,123,2,835,989,25,17,425,./img/img_c12_123_989_8.jpg
0,c12_123_989_12,123,3,839,989,25,17,425,./img/img_c12_123_989_12.jpg
0,c12_123_989_16,123,4,843,989,25,17,425,./img/img_c12_123_989_16.jpg
0,c12_123_989_20,123,5,847,989,25,17,425,./img/img_c12_123_989_20.jpg
0,c12_123_989_24,123,6,851,989,25,17,425,./img/img_c12_123_989_24.jpg
0,c12_123_989_28,123,7,855,989,25,15,375,./img/img_c12_123_989_28.jpg
0,c12_123_989_28,123,8,855,989,24,16,384,./img/img_c12_123_989_28.jpg
0,c12_122_990_0,122,0,734,990,25,17,425,./img/img_c12_122_990_0.jpg
0,c12_122_990_4,122,1,738,990,25,17,425,./img/img_c12_122_990_4.jpg
0,c12_122_990_8,122,2,742,990,25,17,425,./img/img_c12_122_990_8.jpg
0,c12_122_990_12,122,3,746,990,25,17,425,./img/img_c12_122_990_12.jpg
0,c12_122_990_16,122,4,750,990,25,17,425,./img/img_c12_122_990_16.jpg
0,c12_122_990_20,122,5,754,990,25,17,425,./img/img_c12_122_990_20.jpg
0,c12_122_990_24,122,6,758,990,25,17,425,./img/img_c12_122_990_24.jpg
0,c12_122_990_28,122,7,762,990,25,15,375,./img/img_c12_122_990_28.jpg
0,c12_122_990_28,122,8,762,990,24,16,384,./img/img_c12_122_990_28.jpg
0,c12_121_992_0,121,0,601,992,24,16,384,./img/img_c12_121_992_0.jpg
0,c12_121_992_4,121,1,605,992,24,16,384,./img/img_c12_121_992_4.jpg
0,c12_121_992_8,121,2,609,992,24,16,384,./img/img_c12_121_992_8.jpg
0,c12_121_992_12,121,3,613,992,24,16,384,./img/img_c12_121_992_12.jpg
0,c12_121_992_16,121,4,617,992,24,16,384,./img/img_c12_121_992_16.jpg
0,c12_121_992_20,121,5,621,992,24,16,384,./img/img_c12_121_992_20.jpg
0,c12_121_992_24,121,6,625,992,24,16,384,./img/img_c12_121_992_24.jpg
0,c12_121_992_28,121,7,629,992,24,13,312,./img/img_c12_121_992_28.jpg
0,c12_121_992_28,121,8,629,992,23,15,345,./img/img_c12_121_992_28.jpg
0,c12_118_993_0,118,0,475,993,26,17,442,./img/img_c12_118_993_0.jpg
0,c12_118_993_4,118,1,479,993,26,17,442,./img/img_c12_118_993_4.jpg
0,c12_118_993_8,118,2,483,993,26,17,442,./img/img_c12_118_993_8.jpg
0,c12_118_993_12,118,3,487,993,26,17,442,./img/img_c12_118_993_12.jpg
0,c12_118_993_16,118,4,491,993,26,17,442,./img/img_c12_118_993_16.jpg
0,c12_118_993_20,118,5,495,993,26,17,442,./img/img_c12_118_993_20.jpg
0,c12_118_993_24,118,6,499,993,26,17,442,./img/img_c12_118_993_24.jpg
0,c12_118_993_28,118,7,503,993,26,17,442,./img/img_c12_118_993_28.jpg
0,c12_118_993_32,118,8,507,993,26,17,442,./img/img_c12_118_993_32.jpg
0,c12_118_993_36,118,9,511,993,26,17,442,./img/img_c12_118_993_36.jpg
0,c12_118_993_40,118,10,515,993,26,17,442,./img/img_c12_118_993_40.jpg
0,c12_118_993_44,118,11,519,993,26,17,442,./img/img_c12_118_993_44.jpg
0,c12_118_993_48,118,12,523,993,26,17,442,./img/img_c12_118_993_48.jpg
0,c12_118_993_52,118,13,527,993,26,17,442,./img/img_c12_118_993_52.jpg
0,c12_118_993_56,118,14,531,993,26,17,442,./img/img_c12_118_993_56.jpg
0,c12_118_993_60,118,15,535,993,26,17,442,./img/img_c12_118_993_60.jpg
0,c12_118_993_64,118,16,539,993,26,17,442,./img/img_c12_118_993_64.jpg
0,c12_118_993_68,118,17,543,993,26,17,442,./img/img_c12_118_993_68.jpg
0,c12_118_993_72,118,18,547,993,26,17,442,./img/img_c12_118_993_72.jpg
0,c12_118_993_76,118,19,551,993,26,16,416,./img/img_c12_118_993_76.jpg
0,c12_118_993_76,118,20,551,993,25,16,400,./img/img_c12_118_993_76.jpg
0,c12_117_993_0,117,0,578,993,24,12,288,./img/img_c12_117_993_0.jpg
0,c12_117_993_0,117,1,578,993,23,15,345,./img/img_c12_117_993_0.jpg
0,c12_120_997_0,120,0,499,997,17,11,187,./img/img_c12_120_997_0.jpg
0,c12_120_997_4,120,1,503,997,17,8,136,./img/img_c12_120_997_4.jpg
0,c12_120_997_4,120,2,503,997,16,10,160,./img/img_c12_120_997_4.jpg
0,c12_115_1012_0,115,0,827,1012,25,17,425,./img/img_c12_115_1012_0.jpg
0,c12_115_1012_4,115,1,831,1012,25,17,425,./img/img_c12_115_1012_4.jpg
0,c12_115_1012_8,115,2,835,1012,25,17,425,./img/img_c12_115_1012_8.jpg
0,c12_115_1012_12,115,3,839,1012,25,17,425,./img/img_c12_115_1012_12.jpg
0,c12_115_1012_16,115,4,843,1012,25,17,425,./img/img_c12_115_1012_16.jpg
0,c12_115_1012_20,115,5,847,1012,25,17,425,./img/img_c12_115_1012_20.jpg
0,c12_115_1012_24,115,6,851,1012,25,17,425,./img/img_c12_115_1012_24.jpg
0,c12_115_1012_28,115,7,855,1012,25,15,375,./img/img_c12_115_1012_28.jpg
0,c12_115_1012_28,115,8,855,1012,24,16,384,./img/img_c12_115_1012_28.jpg
0,c12_113_1013_0,113,0,725,1013,25,17,425,./img/img_c12_113_1013_0.jpg
0,c12_113_1013_4,113,1,729,1013,25,17,425,./img/img_c12_113_1013_4.jpg
0,c12_113_1013_8,113,2,733,1013,25,17,425,./img/img_c12_113_1013_8.jpg
0,c12_113_1013_12,113,3,737,1013,25,17,425,./img/img_c12_113_1013_12.jpg
0,c12_113_1013_16,113,4,741,1013,25,17,425,./img/img_c12_113_1013_16.jpg
0,c12_113_1013_20,113,5,745,1013,25,17,425,./img/img_c12_113_1013_20.jpg
0,c12_113_1013_24,113,6,749,1013,25,17,425,./img/img_c12_113_1013_24.jpg
0,c12_113_1013_28,113,7,753,1013,25,17,425,./img/img_c12_113_1013_28.jpg
0,c12_113_1013_32,113,8,757,1013,25,17,425,./img/img_c12_113_1013_32.jpg
0,c12_113_1013_36,113,9,761,1013,25,16,400,./img/img_c12_113_1013_36.jpg
0,c12_113_1013_36,113,10,761,1013,24,16,384,./img/img_c12_113_1013_36.jpg
0,c12_111_1015_0,111,0,474,1015,25,17,425,./img/img_c12_111_1015_0.jpg
0,c12_111_1015_4,111,1,478,1015,25,17,425,./img/img_c12_111_1015_4.jpg
0,c12_111_1015_8,111,2,482,1015,25,17,425,./img/img_c12_111_1015_8.jpg
0,c12_111_1015_12,111,3,486,1015,25,17,425,./img/img_c12_111_1015_12.jpg
0,c12_111_1015_16,111,4,490,1015,25,17,425,./img/img_c12_111_1015_16.jpg
0,c12_111_1015_20,111,5,494,1015,25,17,425,./img/img_c12_111_1015_20.jpg
0,c12_111_1015_24,111,6,498,1015,25,17,425,./img/img_c12_111_1015_24.jpg
0,c12_111_1015_28,111,7,502,1015,25,17,425,./img/img_c12_111_1015_28.jpg
0,c12_111_1015_32,111,8,506,1015,25,17,425,./img/img_c12_111_1015_32.jpg
0,c12_111_1015_36,111,9,510,1015,25,17,425,./img/img_c12_111_1015_36.jpg
0,c12_111_1015_40,111,10,514,1015,25,17,425,./img/img_c12_111_1015_40.jpg
0,c12_111_1015_44,111,11,518,1015,25,17,425,./img/img_c12_111_1015_44.jpg
0,c12_111_1015_48,111,12,522,1015,25,17,425,./img/img_c12_111_1015_48.jpg
0,c12_111_1015_52,111,13,526,1015,25,17,425,./img/img_c12_111_1015_52.jpg
0,c12_111_1015_56,111,14,530,1015,25,17,425,./img/img_c12_111_1015_56.jpg
0,c12_111_1015_60,111,15,534,1015,25,17,425,./img/img_c12_111_1015_60.jpg
0,c12_111_1015_64,111,16,538,1015,25,17,425,./img/img_c12_111_1015_64.jpg
0,c12_111_1015_68,111,17,542,1015,25,16,400,./img/img_c12_111_1015_68.jpg
0,c12_111_1015_68,111,18,542,1015,24,16,384,./img/img_c12_111_1015_68.jpg
0,c12_110_1015_0,110,0,568,1015,24,16,384,./img/img_c12_110_1015_0.jpg
0,c12_110_1015_4,110,1,572,1015,24,16,384,./img/img_c12_110_1015_4.jpg
0,c12_110_1015_8,110,2,576,1015,24,14,336,./img/img_c12_110_1015_8.jpg
0,c12_110_1015_8,110,3,576,1015,23,15,345,./img/img_c12_110_1015_8.jpg
0,c12_109_1015_0,109,0,601,1015,24,16,384,./img/img_c12_109_1015_0.jpg
0,c12_109_1015_4,109,1,605,1015,24,16,384,./img/img_c12_109_1015_4.jpg
0,c12_109_1015_8,109,2,609,1015,24,16,384,./img/img_c12_109_1015_8.jpg
0,c12_109_1015_12,109,3,613,1015,24,16,384,./img/img_c12_109_1015_12.jpg
0,c12_109_1015_16,109,4,617,1015,24,16,384,./img/img_c12_109_1015_16.jpg
0,c12_109_1015_20,109,5,621,1015,24,16,384,./img/img_c12_109_1015_20.jpg
0,c12_109_1015_24,109,6,625,1015,24,16,384,./img/img_c12_109_1015_24.jpg
0,c12_109_1015_28,109,7,629,1015,24,13,312,./img/img_c12_109_1015_28.jpg
0,c12_109_1015_28,109,8,629,1015,23,15,345,./img/img_c12_109_1015_28.jpg
0,c12_108_1035_0,108,0,734,1035,26,17,442,./img/img_c12_108_1035_0.jpg
0,c12_108_1035_4,108,1,738,1035,26,17,442,./img/img_c12_108_1035_4.jpg
0,c12_108_1035_8,108,2,742,1035,26,17,442,./img/img_c12_108_1035_8.jpg
0,c12_108_1035_12,108,3,746,1035,26,17,442,./img/img_c12_108_1035_12.jpg
0,c12_108_1035_16,108,4,750,1035,26,17,442,./img/img_c12_108_1035_16.jpg
0,c12_108_1035_20,108,5,754,1035,26,17,442,./img/img_c12_108_1035_20.jpg
0,c12_108_1035_24,108,6,758,1035,26,17,442,./img/img_c12_108_1035_24.jpg
0,c12_108_1035_28,108,7,762,1035,26,15,390,./img/img_c12_108_1035_28.jpg
0,c12_108_1035_28,108,8,762,1035,25,16,400,./img/img_c12_108_1035_28.jpg
0,c12_107_1035_0,107,0,827,1035,25,17,425,./img/img_c12_107_1035_0.jpg
0,c12_107_1035_4,107,1,831,1035,25,17,425,./img/img_c12_107_1035_4.jpg
0,c12_107_1035_8,107,2,835,1035,25,17,425,./img/img_c12_107_1035_8.jpg
0,c12_107_1035_12,107,3,839,1035,25,17,425,./img/img_c12_107_1035_12.jpg
0,c12_107_1035_16,107,4,843,1035,25,17,425,./img/img_c12_107_1035_16.jpg
0,c12_107_1035_20,107,5,847,1035,25,17,425,./img/img_c12_107_1035_20.jpg
